0.3,0.4,0.5,0.6,0.7,0.9,1,1.5,1.7,1.8,1.9,2,2.2,2.4,2.7,2.8,3,3.4,3.5,3.7,4.7,4.8,5.4,5.5,5.7,5.9,6.1,6.3,6.6,6.7,7,7.2,7.3,7.7,7.8,7.9,8,8.1,8.2,8.4,9.2,9.3,9.4,9.6,9.8,10.3,10.4,10.8,10.9,11.3,11.5,11.6,11.7,11.9,12.1,12.2,12.3,12.4,12.8,13,13.1,13.2,13.3,13.4,13.5,13.6,13.8,14,14.1,14.2,14.3,14.4,15.1,15.4,15.7,15.8,16,16.7,16.9,17.1,17.2,17.4,17.5,17.6,17.8,17.9,18.3,18.5,18.6,18.7,19,19.2,19.3,19.4,19.5,19.6,19.7,19.8,20.1,20.3,20.5,20.6,20.9,21,21.1,21.2,21.4,21.5,21.6,21.7,21.9,22,22.2,22.4,22.5,22.7,23,23.1,23.3,23.6,23.8,24,24.1,24.4,24.6,24.8,24.9,25,25.1,25.2,25.3,25.6,25.8,25.9,26.1,26.5,26.9,27.2,27.3,27.6,27.8,28,28.2,28.3,28.4,28.5,28.6,28.8,29.1,29.2,29.4,29.6,29.7,30,30.2,30.3,30.4,30.6,30.7,30.8,31,31.2,31.3,31.6,31.8,31.9,32.1,32.3,32.4,32.5,32.8,32.9,33,33.4,33.6,33.7,33.8,33.9,34,34.1,34.2,34.3,34.4,34.5,34.6,35,35.1,35.2,36,36.2,36.4,36.6,37.1,37.2,37.4,37.7,38,38.1,38.2,38.8,38.9,39.1,39.7,39.9,40,40.3,40.4,40.6,41.1,41.2,41.3,41.5,42.2,42.3,42.8,42.9,43.2,43.5,43.7,43.9,44,44.1,44.2,44.3,44.5,44.6,44.7,44.8,44.9,45.2,45.4,45.6,45.7,46,46.3,46.4,46.5,46.6,46.9,47.1,47.2,47.3,47.5,47.6,47.7,47.8,48,48.1,48.2,48.5,48.8,48.9,49.1,49.5,49.7,49.8,50,50.2,50.4,50.7,50.8,51.3,51.5,51.8,51.9,52.2,52.5,52.6,52.7,53,53.1,53.3,53.4,53.5,53.6,53.7,54.1,54.2,54.4,54.8,54.9,55,55.1,55.2,55.4,55.5,55.6,55.7,55.8,56,56.6,56.7,56.9,57.3,57.4,57.6,57.7,57.8,57.9,58,58.1,58.3,58.4,58.5,58.7,58.8,58.9,59,59.3,59.4,59.6,59.7,59.9,60.1,60.2,60.3,60.7,61.1,61.2,61.3,61.4,61.8,61.9,62.1,62.5,62.7,63.1,63.2,63.3,63.5,63.7,63.8,63.9,64.1,64.4,64.5,64.7,64.8,64.9,65,65.2,65.3,65.5,65.7,65.9,66,66.2,66.4,66.5,66.7,66.9,67,67.3,67.4,67.5,67.7,67.8,67.9,68.2,68.3,68.8,69.1,69.2,69.5,69.7,69.8,69.9,70.2,70.3,70.5,71.1,71.2,71.3,71.5,71.6,71.7,71.8,72,72.1,72.5,72.6,72.7,72.8,73.1,73.4,73.6,73.8,74.1,74.2,74.3,75.2,75.3,75.8,76.1,76.2,76.3,76.4,76.6,76.7,76.8,77.4,77.5,77.7,77.8,77.9,78.1,78.2,78.6,78.7,78.8,78.9,79,79.1,79.2,79.5,79.6,79.9,80,80.2,80.6,80.8,80.9,81,81.1,81.3,81.6,81.9,82,82.1
36004,39154,41032,44146,47556,34287,37827,32947,38412,40425,42231,45707,48948,37533,45321,47905,34577,44824,47638,33837,41132,43755,40919,43069,48313,35136,40353,45673,34181,37367,43676,48238,32899,42108,45264,47623,48664,33505,36123,40515,40185,41696,44398,48352,35065,47269,48404,39888,41297,49033,37217,39495,41074,46440,48892,33897,36535,39050,47596,33357,35793,38556,40193,41634,44044,46877,48978,36657,38974,40552,42163,45045,41283,48007,36468,38780,41851,39154,42077,47040,48110,33617,35816,38249,41150,42840,32800,36524,38703,40072,45811,48401,32789,34176,36518,38547,40016,41344,47448,32803,36317,38489,42591,45021,47097,48127,33506,35431,37913,39526,42099,44195,47882,33123,34538,38796,42763,45201,48163,35013,38976,41265,42619,48047,33104,36766,38565,39811,40901,42045,44044,48411,33741,35432,39080,45193,33304,38793,39989,44263,47671,48994,35044,36972,38658,39854,40863,43600,48117,48706,34348,38052,39304,42513,46587,47624,48313,33338,34560,36412,39337,41241,42432,47412,48658,33029,36002,39083,40157,41138,46029,47364,48130,35632,38820,39909,40860,41966,43378,45153,46666,47624,48228,48793,33113,38489,39489,40378,48759,33891,36849,39253,44737,46224,47955,33386,37402,38684,39607,46749,47607,48711,38729,40446,41230,45032,46412,47991,35023,36403,37776,39708,46860,47534,34008,35170,38814,40941,42554,45310,46529,47301,47833,48249,49077,33283,34095,35275,36496,39430,40662,42033,42993,46692,48279,48657,49081,33196,35890,38016,38841,39477,40644,41176,41814,42625,44997,46080,46881,48237,32949,33501,35165,38738,39900,40397,41407,42616,44637,47110,47574,49138,33709,36130,37036,38961,40254,40647,41095,42741,43549,45432,46200,46825,47296,47663,48694,48958,33196,35521,36256,36929,37618,38219,39185,39584,39921,40223,40548,41192,44405,45189,46493,47839,48047,48375,48538,48715,48904,49109,32926,33455,33775,34141,35124,35664,36225,36736,38144,38502,39154,39454,39913,40373,40600,40817,41686,42876,43273,43707,44174,45921,46239,46816,47545,47795,48187,48276,48358,48523,48691,48770,48855,49020,32923,33019,33231,33334,33446,33586,33858,33982,34254,34557,34879,35038,35344,35661,35815,36094,36355,36482,36821,36918,37017,37176,37251,37323,37497,37550,37712,37751,37757,37755,37757,37755,37752,37752,37751,37752,37746,37748,37745,37746,37746,37748,37746,37746,37745,37743,37745,37746,37745,37743,37740,37740,37738,37740,37738,37740,37737,37737,37737,37737,37737,37737,37737,37734,37733,37733,37733,37734,37734,37733,37734,37734,37731,37733,37734,37734,37734,37734,37738,37734,37734,37733,37734,37733,37734,37731,37728,37728,37724,37724,37721,37721,37721,37717,37717
